"lessonTitle","lessonId","userId","factText","factAnswer","fileName","fileType","fileId","factId","presentationStartTime","presentationDuration","reactionTime","sessionTime","correct","givenResponse","backSpaceUsed","backSpacedFirstLetter","numberOfChoices","lookAheadTime","forgetThreshold","maxAlpha","minAlpha","keyCode","keyCharacter","keyTime","sessionId","aggregateResponse"
"English-Swahili A",1266,60556,"bull","fahali",,,,60264,1625574185414,2560,125,555743,TRUE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;70;65;72;65;76;73","
;F;A;H;A;L;I","1625574185539;1625574187132;1625574187322;1625574187396;1625574187497;1625574187589;1625574187754","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"leech","ruba",,,,57501,1625574189006,5145,,561920,FALSE,"gobu",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"79;80;8;8;71;79;66;85","O;P;;;G;O;B;U","1625574191651;1625574191719;1625574193394;1625574193557;1625574193728;1625574193806;1625574193935;1625574194017","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"economy","iktisadi",,,,57497,1625574195236,4259,1246,567264,TRUE,"iktisadi",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"73;75;84;73;83;65;68;73","I;K;T;I;S;A;D;I","1625574196482;1625574196865;1625574197219;1625574198259;1625574198664;1625574198886;1625574198981;1625574199081","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"knee","goti",,,,57498,1625574200517,3745,2689,572031,FALSE,"gobu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;66;85","G;O;B;U","1625574203206;1625574203280;1625574203416;1625574203504","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"forgery","ubini",,,,60267,1625574206100,3765,2993,577634,FALSE,"mashwai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;65;83;72;87;65;73","M;A;S;H;W;A;I","1625574209093;1625574209242;1625574209322;1625574209432;1625574209547;1625574209640;1625574209707","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"cloud","wingu",,,,57496,1625574211027,3112,1947,581908,TRUE,"wingu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"87;73;78;71;85","W;I;N;G;U","1625574212974;1625574213042;1625574213224;1625574213252;1625574213928","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"egg","yai",,,,57504,1625574215152,1732,1732,584653,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"beer","pombe",,,,57505,1625574216892,1676,1676,586337,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"egg","yai",,,,57504,1625574218577,1689,83,588035,TRUE,"yai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"13;89;65;73","
;Y;A;I","1625574218660;1625574219882;1625574220027;1625574220107","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"beer","pombe",,,,57505,1625574221280,1725,1215,590774,TRUE,"pombe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"80;79;77;66;69","P;O;M;B;E","1625574222495;1625574222548;1625574222742;1625574222806;1625574222989","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"tailor","mshoni",,,,60265,1625574224023,3430,3151,595222,FALSE,"ruba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"82;85;66;65","R;U;B;A","1625574227174;1625574227230;1625574227339;1625574227400","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60556,"flavor","ladha",,,,60266,1625574229005,1611,1331,598385,FALSE,"ruba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"82;85;66;65","R;U;B;A","1625574230336;1625574230388;1625574230497;1625574230557","f3602d16-e5d5-4fcf-9f03-699e555c7918",FALSE
"English-Swahili A",1266,60557,"dog","mbwa",,,,57494,1625578053443,25861,25862,25865,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"dog","mbwa",,,,57494,1625578079318,4320,1443,30198,TRUE,"mbwa",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;66;87;65","M;B;W;A","1625578080761;1625578081050;1625578081276;1625578081523","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"pearl","lulu",,,,57495,1625578084641,2582,2582,33783,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"pearl","lulu",,,,57495,1625578087226,4035,1063,37821,TRUE,"lulu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;85;76;85","L;U;L;U","1625578088289;1625578088601;1625578088946;1625578089194","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"cloud","wingu",,,,57496,1625578092266,3130,3130,41956,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"economy","iktisadi",,,,57497,1625578095408,7026,7026,48994,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"cloud","wingu",,,,57496,1625578102437,5482,1972,54479,TRUE,"wingu",TRUE,FALSE,0,15000,-0.8,0.5,0.15,"87;73;74;8;78;71;85","W;I;J;;N;G;U","1625578104409;1625578104541;1625578104732;1625578106017;1625578106480;1625578106781;1625578106964","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"economy","iktisadi",,,,57497,1625578108923,3646,1223,59129,TRUE,"iktisadi",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"73;75;84;73;83;65;68;73","I;K;T;I;S;A;D;I","1625578110146;1625578110388;1625578110680;1625578110787;1625578111117;1625578111413;1625578111713;1625578111839","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"knee","goti",,,,57498,1625578113573,3953,3953,64086,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578117532,10895,10895,74987,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"knee","goti",,,,57498,1625578128431,2688,1209,77679,TRUE,"goti",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;84;73","G;O;T;I","1625578129640;1625578130015;1625578130217;1625578130292","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578132132,2479,1427,81171,TRUE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;65;76;73","F;A;H;A;L;I","1625578133559;1625578133725;1625578133860;1625578133977;1625578134152;1625578134348","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"pearl","lulu",,,,57495,1625578135618,2240,1214,84418,TRUE,"lulu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;85;76;85","L;U;L;U","1625578136832;1625578137074;1625578137335;1625578137576","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"dog","mbwa",,,,57494,1625578138867,3074,1270,88501,FALSE,"mbawe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;66;65;87;69","M;B;A;W;E","1625578140137;1625578140798;1625578140926;1625578141290;1625578141526","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"tailor","mshoni",,,,60265,1625578146376,3826,3826,96762,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"cloud","wingu",,,,57496,1625578150210,2533,1641,99303,TRUE,"wingu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"87;73;78;71;85","W;I;N;G;U","1625578151851;1625578151934;1625578152205;1625578152292;1625578152445","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"tailor","mshoni",,,,60265,1625578153753,3749,2492,104062,TRUE,"mshoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;83;72;79;78;73","M;S;H;O;N;I","1625578156245;1625578156421;1625578156575;1625578156776;1625578157021;1625578157233","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"economy","iktisadi",,,,57497,1625578158517,2687,1197,107764,TRUE,"iktisadi",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"73;75;84;73;83;65;68;73","I;K;T;I;S;A;D;I","1625578159714;1625578159919;1625578160111;1625578160233;1625578160478;1625578160666;1625578160865;1625578160972","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"leech","ruba",,,,57501,1625578162215,13894,13894,122669,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"flavor","ladha",,,,60266,1625578176115,3935,3935,126610,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"leech","ruba",,,,57501,1625578180053,2650,1906,129263,TRUE,"ruba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"82;85;66;65","R;U;B;A","1625578181959;1625578182100;1625578182366;1625578182493","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"flavor","ladha",,,,60266,1625578183711,2055,1147,132326,TRUE,"ladha",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;68;72;65","L;A;D;H;A","1625578184858;1625578184959;1625578185240;1625578185397;1625578185557","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"knee","goti",,,,57498,1625578186774,2179,1253,135513,TRUE,"goti",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;84;73","G;O;T;I","1625578188027;1625578188208;1625578188412;1625578188502","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"dog","mbwa",,,,57494,1625578189971,2623,1210,139154,TRUE,"mbwa",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;66;87;65","M;B;W;A","1625578191181;1625578191566;1625578192085;1625578192331","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578193621,4670,2754,144851,TRUE,"fahali",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;65;76;73","F;A;H;A;L;I","1625578196375;1625578196508;1625578196632;1625578196701;1625578196893;1625578197078","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"tailor","mshoni",,,,60265,1625578199301,6230,,152091,FALSE,"mshawi",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"83;8;77;83;65;8;72;65;87;73","S;;M;S;A;;H;A;W;I","1625578200624;1625578201042;1625578201360;1625578201551;1625578201760;1625578202552;1625578203706;1625578203844;1625578204039;1625578204163","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"forgery","ubini",,,,60267,1625578209602,4934,4934,161096,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"egg","yai",,,,57504,1625578214552,4119,4119,165231,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"forgery","ubini",,,,60267,1625578218680,2727,1576,167967,TRUE,"ubini",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"85;66;73;78;73","U;B;I;N;I","1625578220256;1625578220509;1625578220737;1625578220981;1625578221194","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"egg","yai",,,,57504,1625578222420,1649,1088,170629,TRUE,"yai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"89;65;73","Y;A;I","1625578223508;1625578223631;1625578223764","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"beer","pombe",,,,57505,1625578225096,5410,5410,177066,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"flavor","ladha",,,,60266,1625578230520,5013,5013,182093,FALSE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"beer","pombe",,,,57505,1625578237759,2603,1544,186922,TRUE,"pombe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"80;79;77;66;69","P;O;M;B;E","1625578239303;1625578239497;1625578239803;1625578240051;1625578240178","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"leech","ruba",,,,57501,1625578241371,3100,1617,191031,TRUE,"ruba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"82;85;66;65","R;U;B;A","1625578242988;1625578243263;1625578243560;1625578243651","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"tailor","mshoni",,,,60265,1625578245476,3085,1547,195121,TRUE,"mshoni",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"77;83;72;79;78;73","M;S;H;O;N;I","1625578247023;1625578247162;1625578247273;1625578247518;1625578247761;1625578247989","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"mattress","godoro",,,,57506,1625578249576,4369,4369,200505,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"broom","fagio",,,,57507,1625578253956,7812,7812,208328,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"mattress","godoro",,,,57506,1625578261783,2813,1711,211156,TRUE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;68;79;82;79","G;O;D;O;R;O","1625578263494;1625578263626;1625578263963;1625578264059;1625578264211;1625578264338","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"broom","fagio",,,,57507,1625578265603,2666,1750,214829,TRUE,"fagio",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;71;73;79","F;A;G;I;O","1625578267353;1625578267445;1625578267582;1625578267886;1625578268053","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578269287,3506,2261,219353,FALSE,"fahili",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;73;76;73","F;A;H;I;L;I","1625578271548;1625578271728;1625578271917;1625578272131;1625578272353;1625578272536","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"forgery","ubini",,,,60267,1625578275605,4256,3152,226421,TRUE,"ubini",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"85;66;73;78;73","U;B;I;N;I","1625578278757;1625578278989;1625578279216;1625578279444;1625578279642","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"egg","yai",,,,57504,1625578280874,1811,1334,229245,TRUE,"yai",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"89;65;73","Y;A;I","1625578282208;1625578282315;1625578282440","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"flavor","ladha",,,,60266,1625578283696,2946,1824,233202,TRUE,"ladha",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;68;72;65","L;A;D;H;A","1625578285520;1625578285669;1625578286094;1625578286379;1625578286474","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"beer","pombe",,,,57505,1625578287653,3401,1223,237614,TRUE,"pombe",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"80;79;77;66;69","P;O;M;B;E","1625578288876;1625578289045;1625578289296;1625578289595;1625578290930","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"doctor","tabibu",,,,57508,1625578292072,4769,4769,243401,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"stump","gutu",,,,60268,1625578296848,14562,14562,257970,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"doctor","tabibu",,,,57508,1625578311432,5159,3649,263151,TRUE,"tabibu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"84;65;66;73;66;85","T;A;B;I;B;U","1625578315081;1625578315247;1625578315431;1625578315699;1625578315959;1625578316316","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"stump","gutu",,,,60268,1625578317614,3170,2375,267344,FALSE,"gitu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;73;84;85","G;I;T;U","1625578319989;1625578320299;1625578320433;1625578320524","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"mattress","godoro",,,,57506,1625578322613,8949,7053,278122,FALSE,"gotoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;84;79;82;79","G;O;T;O;R;O","1625578329666;1625578329779;1625578331044;1625578331145;1625578331284;1625578331316","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"forgery","ubini",,,,60267,1625578335222,3175,2018,284957,TRUE,"ubini",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"85;66;73;78;73","U;B;I;N;I","1625578337240;1625578337531;1625578337737;1625578337979;1625578338185","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"broom","fagio",,,,57507,1625578339411,4588,3767,290559,FALSE,"gitu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;73;84;85","G;I;T;U","1625578343178;1625578343325;1625578343523;1625578343752","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"tailor","mshoni",,,,60265,1625578348258,5101,,299919,TRUE,"mshoni",TRUE,TRUE,0,15000,-0.8,0.5,0.15,"83;8;77;83;72;79;78;73","S;;M;S;H;O;N;I","1625578350100;1625578350556;1625578351261;1625578351856;1625578352201;1625578352488;1625578352731;1625578352947","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"story","hadithi",,,,60269,1625578354377,3934,3934,304871,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"rope","kamba",,,,60270,1625578358334,3015,3015,307909,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"story","hadithi",,,,60269,1625578361356,3912,2957,311828,FALSE,"fagiti",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;71;73;84;73","F;A;G;I;T;I","1625578364313;1625578364410;1625578364500;1625578364791;1625578364963;1625578365011","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"rope","kamba",,,,60270,1625578366841,1835,1152,315236,TRUE,"kamba",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"75;65;77;66;65","K;A;M;B;A","1625578367993;1625578368078;1625578368223;1625578368435;1625578368547","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"mattress","godoro",,,,57506,1625578369685,2589,1652,318834,TRUE,"godoro",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;79;68;79;82;79","G;O;D;O;R;O","1625578371337;1625578371488;1625578371677;1625578371746;1625578371933;1625578372023","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"doctor","tabibu",,,,57508,1625578373286,4216,2944,324062,FALSE,"fabiti",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;66;73;84;73","F;A;B;I;T;I","1625578376230;1625578376342;1625578376494;1625578376781;1625578377220;1625578377285","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"stump","gutu",,,,60268,1625578379390,2839,1756,328789,FALSE,"gitu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;73;84;85","G;I;T;U","1625578381146;1625578381529;1625578381784;1625578381995","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"broom","fagio",,,,57507,1625578384219,3906,3098,334685,TRUE,"fagio",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;71;73;79","F;A;G;I;O","1625578387317;1625578387403;1625578387512;1625578387768;1625578387921","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"pearl","lulu",,,,57495,1625578389151,2049,1395,337760,TRUE,"lulu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;85;76;85","L;U;L;U","1625578390546;1625578390645;1625578390750;1625578390825","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578392214,3352,2291,342126,FALSE,"fahili",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;73;76;73","F;A;H;I;L;I","1625578394505;1625578394602;1625578394775;1625578394979;1625578395177;1625578395350","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"blame","lawama",,,,60271,1625578397746,2601,2601,346907,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"corn","nafaka",,,,60272,1625578400374,1658,1658,348592,TRUE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"blame","lawama",,,,60271,1625578402047,3356,1804,351963,TRUE,"lawama",TRUE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;87;65;78;8;77;65","L;A;W;A;N;;M;A","1625578403851;1625578403942;1625578404139;1625578404338;1625578404473;1625578404914;1625578405201;1625578405287","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"corn","nafaka",,,,60272,1625578406414,2542,1635,355516,FALSE,"lahaka",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;72;65;75;65","L;A;H;A;K;A","1625578408049;1625578408182;1625578408392;1625578408487;1625578408618;1625578408672","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"story","hadithi",,,,60269,1625578410696,5310,4446,362566,FALSE,"lahani",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"76;65;72;65;78;73","L;A;H;A;N;I","1625578415142;1625578415260;1625578415421;1625578415496;1625578415655;1625578415846","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"rope","kamba",,,,60270,1625578417780,2913,2913,367253,FALSE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"doctor","tabibu",,,,57508,1625578422984,7241,6044,376785,FALSE,"hadithi",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"72;65;68;73;84;72;73","H;A;D;I;T;H;I","1625578429028;1625578429108;1625578429353;1625578429433;1625578429678;1625578429858;1625578430051","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"broom","fagio",,,,57507,1625578431900,4991,4106,383451,FALSE,"fahio",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"70;65;72;73;79","F;A;H;I;O","1625578436006;1625578436124;1625578436288;1625578436530;1625578436690","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"stump","gutu",,,,60268,1625578438534,2257,1630,387351,FALSE,"gitu",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"71;73;84;85","G;I;T;U","1625578440164;1625578440296;1625578440512;1625578440581","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"bull","fahali",,,,60264,1625578442016,4179,4179,392755,FALSE,"",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"","","","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
"English-Swahili A",1266,60557,"blame","lawama",,,,60271,1625578449000,3140,2169,398700,FALSE,"nafaka",FALSE,FALSE,0,15000,-0.8,0.5,0.15,"78;65;70;65;75;65","N;A;F;A;K;A","1625578451169;1625578451277;1625578451712;1625578451810;1625578451970;1625578452019","2a55da28-9ef7-48d1-ba83-2b841912e26a",FALSE
